TOPIC,PROBLEM NAME,URL,SOLUTION
Array,find maximum product subarray ,https://practice.geeksforgeeks.org/problems/maximum-product-subarray3604/1,"1. Problem Summary: 
   The problem is to find the maximum product of a contiguous subarray within a given one-dimensional integer array. This subarray can include negative numbers, which can affect the product significantly.

2. Approach:
   The optimal solution uses a dynamic programming approach to keep track of both the maximum and minimum product up to the current element. The key insight is that a negative number can turn a minimum product into a maximum product with the next negative number in the sequence. For each element in the array, calculate the maximum product by considering the current element, the product of the current element and the maximum product up to the previous element, and the product of the current element and the minimum product up to the previous element. Update the global maximum product accordingly. Reset the local maximum and minimum products at each step based on these calculations.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   int maxProduct(vector<int>& nums) {
       if (nums.empty()) return 0;
       int maxProd = nums[0], minProd = nums[0], result = nums[0];
       for (int i = 1; i < nums.size(); i++) {
           int temp = maxProd;
           maxProd = max(max(maxProd * nums[i], minProd * nums[i]), nums[i]);
           minProd = min(min(temp * nums[i], minProd * nums[i]), nums[i]);
           result = max(result, maxProd);
       }
       return result;
   }
   ```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) where n is the number of elements in the array, since we traverse the array once. The space complexity is O(1), as we only use a constant amount of extra space."
Array,Find longest coinsecutive subsequence,https://practice.geeksforgeeks.org/problems/longest-consecutive-subsequence/0,"1. Problem Summary: 
   The problem is to find the length of the longest consecutive elements sequence in an unsorted array. The sequence does not need to be contiguous in the array but should be consecutive in terms of values.

2. Approach: 
   The optimal approach involves using a hash set to first store all the elements of the array. This facilitates constant time complexity for element lookup. For each element in the array, check if it is the starting point of a sequence (i.e., there is no element with value `element-1` in the set). If it is, iterate using a while loop to count how many consecutive elements starting from this element are present in the set. This way, each element is part of at most one sequence count, ensuring linear time complexity. This approach avoids the need to sort the array and directly jumps to potential sequence starts, making it both intuitive and efficient.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int findLongestConsecutive(vector<int>& nums) {
    unordered_set<int> num_set(nums.begin(), nums.end());
    int longestStreak = 0;

    for (int num : nums) {
        if (!num_set.count(num - 1)) { // check if it's the start of a sequence
            int currentNum = num;
            int currentStreak = 1;

            while (num_set.count(currentNum + 1)) {
                currentNum += 1;
                currentStreak += 1;
            }

            longestStreak = max(longestStreak, currentStreak);
        }
    }
    return longestStreak;
}
```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n) due to the single traversal and constant-time set operations, and the space complexity is O(n) for storing the elements in the set."
Array,"Given an array of size n and a number k, fin all elements that appear more than "" n/k "" times.",https://www.geeksforgeeks.org/given-an-array-of-of-size-n-finds-all-the-elements-that-appear-more-than-nk-times/,"1. Problem Summary: 
   The task is to identify all elements in an array that appear more than n/k times, where n is the size of the array and k is a given integer.

2. Approach: 
   The optimal approach utilizes the Boyer-Moore Voting Algorithm extension for finding all elements that appear more than n/k times. This problem can be approached by maintaining a list of potential candidates with their counts, ensuring the number of candidates does not exceed k-1. For each element in the array, either increase the count of a candidate, reduce the count, or replace a candidate when its count hits zero. After processing the array, validate each candidate by counting its occurrences in the array to ensure it appears more than n/k times. This method avoids the need for sorting or additional data structures that would increase time complexity.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

void findElements(vector<int>& arr, int k) {
    int n = arr.size();
    unordered_map<int, int> freq;

    // Phase 1: Find candidates
    for (int num : arr) {
        if (freq.count(num)) {
            freq[num]++;
        } else if (freq.size() < k - 1) {
            freq[num] = 1;
        } else {
            vector<int> keysToRemove;
            for (auto& [key, count] : freq) {
                count--;
                if (count == 0) keysToRemove.push_back(key);
            }
            for (int key : keysToRemove) {
                freq.erase(key);
            }
        }
    }

    // Phase 2: Verify candidates
    unordered_map<int, int> actualFreq;
    for (int num : arr) {
        if (freq.find(num) != freq.end()) {
            actualFreq[num]++;
        }
    }

    for (auto& [num, count] : actualFreq) {
        if (count > n / k) {
            cout << num << "" "";
        }
    }
}

int main() {
    vector<int> arr = {4, 5, 6, 7, 8, 4, 4};
    int k = 3;
    findElements(arr, k);
    return 0;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) and the space complexity is O(k), which is efficient given the constraints."
Array,Maximum profit by buying and selling a share atmost twice,https://www.geeksforgeeks.org/maximum-profit-by-buying-and-selling-a-share-at-most-twice/,"1. Problem Summary: The problem is to find the maximum profit that can be earned by buying and selling a stock at most twice on different days. The constraint is that a new transaction can only start after the previous one is completed (sell before you buy again).

2. Approach: The optimal algorithm involves tracking four variables: the maximum profit after the first buy (`first_buy`), the maximum profit after the first sell (`first_sell`), the maximum profit after the second buy (`second_buy`), and the maximum profit after the second sell (`second_sell`). Initialize `first_buy` and `second_buy` to a very small number (to simulate buying stock at a high negative cost, meaning no stock bought yet) and `first_sell` and `second_sell` to zero. Traverse through the list of stock prices, updating these four variables sequentially: update `first_buy` to maximize a previous first buy or the negative of the current price, `first_sell` to maximize the previous first sell or the sum of the current price and `first_buy`, and similarly for `second_buy` and `second_sell`. This approach captures the best profits possible at each transaction stage as you iterate through the stock prices.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int maxProfit(vector<int>& prices) {
    int first_buy = INT_MIN, second_buy = INT_MIN;
    int first_sell = 0, second_sell = 0;

    for (int price : prices) {
        first_buy = max(first_buy, -price);
        first_sell = max(first_sell, first_buy + price);
        second_buy = max(second_buy, first_sell - price);
        second_sell = max(second_sell, second_buy + price);
    }
    return second_sell;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of days (stock prices), and the space complexity is O(1), as only a constant amount of extra space is used."
Array,Find whether an array is a subset of another array,https://practice.geeksforgeeks.org/problems/array-subset-of-another-array/0,"1. Problem Summary: 
   The problem is to determine if one array (let's call it `A`) is a subset of another array (`B`). This means every element in `A` must also appear in `B`.

2. Approach:
   The most efficient way to solve this problem is by using a hash table (or hash map). First, store all elements of the larger array `B` in a hash map, tracking the count of each element. Then, iterate through the smaller array `A` and for each element check if it exists in the hash map. If any element of `A` is not found in the hash map or the count is insufficient, `A` is not a subset of `B`. This method leverages the fast lookup capabilities of hash maps, making it efficient for this problem.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

bool isSubset(vector<int>& A, vector<int>& B) {
    unordered_map<int, int> countMap;
    // Store all elements of B in a hash map with their counts
    for (int num : B) {
        countMap[num]++;
    }
    // Check each element in A
    for (int num : A) {
        if (countMap.find(num) == countMap.end() || countMap[num] == 0) {
            return false; // Element not found or count exhausted
        }
        countMap[num]--; // Decrement count of the element
    }
    return true;
}
```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n + m), where n is the size of array `B` and m is the size of array `A`. The space complexity is O(n) due to the storage of elements of `B` in the hash map."
Array,Find the triplet that sum to a given value,https://practice.geeksforgeeks.org/problems/triplet-sum-in-array/0,"1. Problem Summary: Given an array of integers and a target sum, the task is to find three distinct elements in the array whose sum equals the target sum.

2. Approach: The optimal solution involves sorting the array first, which allows the use of a two-pointer technique to efficiently find the triplet. After sorting, iterate through the array using a loop. For each element at index `i`, set two pointers: one starting just after `i` (`left = i + 1`) and another at the end of the array (`right = n - 1`). Move the `left` pointer rightward (increasing) and the `right` pointer leftward (decreasing) to find if a triplet sums to the target. If the sum of the triplet is less than the target, move the `left` pointer to the right to increase the sum. If the sum is more, move the `right` pointer to the left. This algorithm efficiently narrows down the possible triplets.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

vector<vector<int>> findTriplets(vector<int>& arr, int target) {
    sort(arr.begin(), arr.end());
    vector<vector<int>> result;
    int n = arr.size();
    for (int i = 0; i < n - 2; i++) {
        if (i > 0 && arr[i] == arr[i - 1]) continue; // Skip duplicate elements
        int left = i + 1, right = n - 1;
        while (left < right) {
            int sum = arr[i] + arr[left] + arr[right];
            if (sum == target) {
                result.push_back({arr[i], arr[left], arr[right]});
                while (left < right && arr[left] == arr[left + 1]) left++; // Skip duplicates
                while (left < right && arr[right] == arr[right - 1]) right--; // Skip duplicates
                left++;
                right--;
            } else if (sum < target) {
                left++;
            } else {
                right--;
            }
        }
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n^2) due to the two nested loops after sorting, and the space complexity is O(1) if the output space is not considered; otherwise, it depends on the number of triplets found."
Array,Trapping Rain water problem,https://practice.geeksforgeeks.org/problems/trapping-rain-water/0,"1. Problem Summary: In the Trapping Rain Water problem, you are given an array representing an elevation map where the width of each bar is 1. The task is to compute how much water it can trap after raining.

2. Approach: The optimal way to solve this problem involves using two pointers and two arrays (or dynamically updating maximums) to track the maximum heights from both the left and the right of each bar. Start by creating two arrays, `left_max` and `right_max`, where each index `i` contains the maximum height from the start up to `i` and from the end to `i`, respectively. The trapped water at each bar is the minimum of `left_max[i]` and `right_max[i]` minus the height of the bar itself if this value is positive. To optimize space, instead of using two arrays, you can use two pointers moving from both ends towards the center, updating the maximum heights on-the-fly and calculating the trapped water directly.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int trap(vector<int>& height) {
    int n = height.size();
    if (n == 0) return 0;
    int left = 0, right = n - 1;
    int left_max = height[left], right_max = height[right];
    int result = 0;

    while (left < right) {
        if (height[left] < height[right]) {
            left++;
            left_max = max(left_max, height[left]);
            result += left_max - height[left];
        } else {
            right--;
            right_max = max(right_max, height[right]);
            result += right_max - height[right];
        }
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of bars in the elevation map. The space complexity is O(1) since we are using a constant amount of additional space."
Array,Chocolate Distribution problem,https://practice.geeksforgeeks.org/problems/chocolate-distribution-problem/0,"1. Problem Summary: The Chocolate Distribution problem involves finding the minimum difference between the maximum and minimum chocolates given to students from a packet of chocolates, where each packet contains a different number of chocolates. The task is to distribute these packets among a given number of students such that the difference in chocolates between any two students is minimized.

2. Approach: The optimal approach is to first sort the array of chocolates. Once sorted, you iterate over the array with a sliding window of size equal to the number of students. In each iteration, calculate the difference between the chocolates in the first and last packet of the current window. The minimum of all these differences will be the answer. Sorting ensures that packets with a closer number of chocolates are considered together, making it intuitive to find the smallest range.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int findMinDiff(vector<int> &arr, int n, int m) {
    if (m > n) return -1; // More students than packets
    sort(arr.begin(), arr.end()); // Sort the array of chocolates
    int min_diff = INT_MAX;

    for (int i = 0; i + m - 1 < n; i++) {
        int diff = arr[i + m - 1] - arr[i];
        if (diff < min_diff) {
            min_diff = diff;
        }
    }
    return min_diff;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting step, and the space complexity is O(1) as no additional space is used beyond input storage."
Array,Smallest Subarray with sum greater than a given value,https://practice.geeksforgeeks.org/problems/smallest-subarray-with-sum-greater-than-x/0,"1. Problem Summary: The problem requires finding the length of the smallest contiguous subarray whose sum is greater than a given value `x`. The input is an array of positive integers.

2. Approach: The optimal algorithm to solve this problem is the sliding window technique. Initialize two pointers, `start` and `end`, at the beginning of the array and a variable `sum` to keep track of the sum of the current subarray. Expand the window by moving `end` and update the sum until it becomes greater than `x`. Then, attempt to shrink the window from the left by moving the `start` pointer and updating the sum, checking each time if the sum remains greater than `x`. Keep track of the minimum length of such subarrays. This approach ensures that each element is processed at most twice (once for expanding and once for shrinking the window), leading to an efficient solution.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int smallestSubWithSum(vector<int>& arr, int x) {
    int n = arr.size();
    int minLength = INT_MAX;
    int start = 0, end = 0;
    int sum = 0;

    while (end < n) {
        // Expand the window by including more elements until sum > x
        while (sum <= x && end < n) {
            sum += arr[end++];
        }

        // Shrink the window from the start to find minimum length
        while (sum > x && start < n) {
            minLength = min(minLength, end - start);
            sum -= arr[start++];
        }
    }

    return (minLength == INT_MAX) ? 0 : minLength;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of elements in the array, as each element is processed at most twice. The space complexity is O(1), as only a few extra variables are needed."
Array,Three way partitioning of an array around a given value,https://practice.geeksforgeeks.org/problems/three-way-partitioning/1,"1. Problem Summary:  
   The task is to partition an array into three parts such that elements less than a given value are on one side, elements equal to the value are in the middle, and elements greater than the value are on the other side.

2. Approach:  
   The Dutch National Flag algorithm, proposed by Edsger Dijkstra, is an optimal approach to solve this problem. The idea is to maintain three pointers: `low`, `mid`, and `high`. Initialize `low` and `mid` to the beginning of the array and `high` to the end. Traverse the array using the `mid` pointer: if the element at `mid` is less than the pivot, swap it with the element at `low` and increment both `low` and `mid`. If the element is equal to the pivot, just increment `mid`. If the element is greater than the pivot, swap it with the element at `high` and decrement `high`. Continue this process until `mid` exceeds `high`.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

void threeWayPartition(vector<int>& arr, int lowVal, int highVal) {
    int n = arr.size();
    int low = 0, mid = 0, high = n - 1;

    while (mid <= high) {
        if (arr[mid] < lowVal) {
            swap(arr[low], arr[mid]);
            low++;
            mid++;
        } else if (arr[mid] > highVal) {
            swap(arr[mid], arr[high]);
            high--;
        } else {
            mid++;
        }
    }
}
```

4. Time Complexity and Space Complexity:  
   The time complexity is O(n) as each element is processed at most twice. The space complexity is O(1) as the partitioning is done in-place."
Array,Minimum swaps required bring elements less equal K together,https://practice.geeksforgeeks.org/problems/minimum-swaps-required-to-bring-all-elements-less-than-or-equal-to-k-together/0,"1. Problem Summary: The problem requires determining the minimum number of adjacent swaps needed to group all elements less than or equal to a given value `K` together in an array.

2. Approach: First, count the number of elements `<= K` in the array, denoted as `countK`. This count defines the window size. Use a sliding window approach to find the window of size `countK` that already contains the maximum number of elements `<= K`, as this minimizes the swaps needed. Slide the window across the array while counting how many elements `<= K` are outside this window for each position. The minimum of these counts during the sliding window traversal gives the answer. This method leverages the fixed window size to efficiently compute swaps by updating the count incrementally as the window slides.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int minSwaps(vector<int>& arr, int K) {
    int countK = 0, n = arr.size();
    for (int i = 0; i < n; i++)
        if (arr[i] <= K)
            countK++;

    int bad = 0;
    for (int i = 0; i < countK; i++)
        if (arr[i] > K)
            bad++;

    int minSwaps = bad;
    for (int i = 0, j = countK; j < n; i++, j++) {
        if (arr[i] > K)
            bad--;
        if (arr[j] > K)
            bad++;
        minSwaps = min(minSwaps, bad);
    }
    return minSwaps;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the length of the array, and the space complexity is O(1) as only a few extra variables are used."
Array,Minimum no. of operations required to make an array palindrome,https://practice.geeksforgeeks.org/problems/palindromic-array/0,"1. Problem Summary: The problem is to find the minimum number of operations required to convert a given array into a palindrome. An operation is defined as replacing any element with any other element.

2. Approach: The optimal approach involves using two pointers, one at the start and one at the end of the array. Compare the elements at these pointers; if they are the same, move both pointers towards the center. If they differ, increment the operation count and move the pointers such that the larger of the two values is effectively replaced by the smaller one, ensuring that fewer changes are needed in subsequent steps. Continue this process until the pointers meet or cross. This approach leverages the symmetry of palindromes to minimize the number of changes by always aligning the most significant discrepancies first.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int minOperationsToPalindrome(vector<int>& arr) {
    int i = 0;
    int j = arr.size() - 1;
    int operations = 0;

    while (i < j) {
        if (arr[i] == arr[j]) {
            i++;
            j--;
        } else {
            operations++;
            if (arr[i] < arr[j]) {
                i++;
            } else {
                j--;
            }
        }
    }
    return operations;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the length of the array, as each element is considered at most once. The space complexity is O(1), as no additional space is used beyond the input."
Array,Median of 2 sorted arrays of equal size,https://practice.geeksforgeeks.org/problems/find-the-median0527/1,"1. Problem Summary: The task is to find the median of two sorted arrays of the same size. The median is the middle value in an ordered integer list, and if the list length is even, it is the average of the two middle numbers.

2. Approach: The optimal solution uses a binary search algorithm. Start by identifying the smaller of the two arrays to minimize the search space. Use binary search on this array to find a partition that divides both arrays into two halves such that all elements in the left half are less than or equal to all elements in the right half. Adjust the partition using binary search criteria: if the maximum element on the left side of one array is greater than the minimum on the right side of the other array, adjust the partition. The median is then either the maximum of the left sides if the combined length is odd, or the average of the maximum of the left sides and the minimum of the right sides if even. This approach efficiently narrows down the potential candidates for the median by leveraging the properties of sorted arrays.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

double findMedianSortedArrays(vector<int>& nums1, vector<int>& nums2) {
    if (nums1.size() > nums2.size()) swap(nums1, nums2);

    int n1 = nums1.size();
    int n2 = nums2.size();
    int low = 0, high = n1;

    while (low <= high) {
        int partitionX = (low + high) / 2;
        int partitionY = (n1 + n2 + 1) / 2 - partitionX;

        int maxLeftX = (partitionX == 0) ? INT_MIN : nums1[partitionX - 1];
        int minRightX = (partitionX == n1) ? INT_MAX : nums1[partitionX];

        int maxLeftY = (partitionY == 0) ? INT_MIN : nums2[partitionY - 1];
        int minRightY = (partitionY == n2) ? INT_MAX : nums2[partitionY];

        if (maxLeftX <= minRightY && maxLeftY <= minRightX) {
            if ((n1 + n2) % 2 == 0)
                return (max(maxLeftX, maxLeftY) + min(minRightX, minRightY)) / 2.0;
            else
                return max(maxLeftX, maxLeftY);
        } else if (maxLeftX > minRightY) {
            high = partitionX - 1;
        } else {
            low = partitionX + 1;
        }
    }
    throw invalid_argument(""Input arrays are not correct."");
}
```

4. Time Complexity and Space Complexity: The time complexity is O(log(min(n1, n2))) where n1 and n2 are the sizes of the two arrays, and the space complexity is O(1)."
Array,Median of 2 sorted arrays of different size,https://www.geeksforgeeks.org/median-of-two-sorted-arrays-of-different-sizes/,"1. Problem Summary: 
The problem is to find the median of two sorted arrays of different sizes. The median is the middle value in an odd-length combined array or the average of the two middle values in an even-length combined array.

2. Approach: 
The optimal approach involves binary search. First, identify the smaller array to minimize the search space. Use binary search on this smaller array to find the correct partition point, such that the elements on the left are less than or equal to the elements on the right in the combined array of both input arrays. The goal is to adjust the partition until the maximum element on the left side of the combined array is less than or equal to the minimum element on the right side. This ensures that the elements on the left half (including both arrays) are less than those on the right half, effectively finding the median. This approach avoids merging the arrays, thus optimizing the operation.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

double findMedianSortedArrays(vector<int>& nums1, vector<int>& nums2) {
    if (nums2.size() < nums1.size()) return findMedianSortedArrays(nums2, nums1);
    
    int x = nums1.size();
    int y = nums2.size();
    int low = 0, high = x;
    
    while (low <= high) {
        int partitionX = (low + high) / 2;
        int partitionY = (x + y + 1) / 2 - partitionX;
        
        int maxX = (partitionX == 0) ? INT_MIN : nums1[partitionX - 1];
        int maxY = (partitionY == 0) ? INT_MIN : nums2[partitionY - 1];
        
        int minX = (partitionX == x) ? INT_MAX : nums1[partitionX];
        int minY = (partitionY == y) ? INT_MAX : nums2[partitionY];
        
        if (maxX <= minY && maxY <= minX) {
            if ((x + y) % 2 == 0)
                return (double)(max(maxX, maxY) + min(minX, minY)) / 2;
            else
                return (double)max(maxX, maxY);
        } else if (maxX > minY) {
            high = partitionX - 1;
        } else {
            low = partitionX + 1;
        }
    }
    
    throw ""No solution"";
}
```

4. Time Complexity and Space Complexity: 
The time complexity is O(log(min(n, m))) where n and m are the lengths of the two input arrays, respectively. The space complexity is O(1)."
