TOPIC,PROBLEM NAME,URL,SOLUTION
Greedy,Program for Shortest Job First (or SJF) CPU Scheduling,https://www.geeksforgeeks.org/program-for-shortest-job-first-or-sjf-cpu-scheduling-set-1-non-preemptive/,"1. Problem Summary: Shortest Job First (SJF) is a CPU scheduling algorithm that selects the process with the smallest execution time to execute next. This approach minimizes the average waiting time for all processes in the queue.

2. Approach: The algorithm starts by sorting all processes based on their burst times. It then executes each process sequentially from the shortest to the longest burst time. To implement SJF, you can use a simple sorting mechanism to organize the processes before execution. This visual arrangement helps in intuitively understanding that shorter tasks are prioritized, thus reducing the total waiting time. As processes complete their execution, they are removed from the queue, and the cycle continues until all processes are executed.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Process {
    int id;
    int burstTime;
};

bool compareProcess(Process a, Process b) {
    return a.burstTime < b.burstTime;
}

void shortestJobFirst(vector<Process>& processes) {
    // Sorting processes by burst time
    sort(processes.begin(), processes.end(), compareProcess);

    int currentTime = 0;
    int totalWaitTime = 0;
    int totalTurnaroundTime = 0;

    // Execute each process
    for (Process p : processes) {
        cout << ""Process ID: "" << p.id << "" Waiting Time: "" << currentTime << "" Turnaround Time: "" << (currentTime + p.burstTime) << endl;
        totalWaitTime += currentTime;
        totalTurnaroundTime += (currentTime + p.burstTime);
        currentTime += p.burstTime;
    }

    cout << ""Average Waiting Time: "" << (float)totalWaitTime / processes.size() << endl;
    cout << ""Average Turnaround Time: "" << (float)totalTurnaroundTime / processes.size() << endl;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting step, and the space complexity is O(1) beyond the input storage."
Greedy,Program for Least Recently Used (LRU) Page Replacement algorithm,https://practice.geeksforgeeks.org/problems/page-faults-in-lru/0,"1. Problem Summary: The Least Recently Used (LRU) Page Replacement algorithm is used to manage a fixed-size memory and replace the least recently used pages when new pages are loaded and the memory is full. This ensures efficient use of limited memory resources in environments like operating systems.

2. Approach: The LRU algorithm can be efficiently implemented using a combination of a hash map and a doubly linked list. The hash map stores keys and pointers to the nodes of the doubly linked list which contains the actual pages. When a page is accessed, it is moved to the front of the list if it exists, or added to the front if it does not. If the cache is full, the page at the end of the list (the least recently used one) is removed. This approach ensures that the most recently used pages are always at the front and the least recently used are at the end.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

class LRUCache {
private:
    int capacity;
    list<int> recent;
    unordered_map<int, list<int>::iterator> pages;
public:
    LRUCache(int capacity) : capacity(capacity) {}

    int get(int key) {
        if (pages.find(key) == pages.end())
            return -1;
        recent.erase(pages[key]);
        recent.push_front(key);
        pages[key] = recent.begin();
        return *pages[key];
    }

    void put(int key, int value) {
        if (pages.find(key) != pages.end())
            recent.erase(pages[key]);
        else if (recent.size() == capacity) {
            pages.erase(recent.back());
            recent.pop_back();
        }
        recent.push_front(key);
        pages[key] = recent.begin();
    }
};
```

4. Time Complexity and Space Complexity: The time complexity for both get and put operations is O(1). The space complexity is O(capacity) due to the storage of the pages and the pointers in the list and hash map."
Greedy,Smallest subset with sum greater than all other elements,https://www.geeksforgeeks.org/smallest-subset-sum-greater-elements/,"1. Problem Summary: 
   The task is to find the smallest subset of a given array such that the sum of the elements in this subset is greater than the sum of all other elements not included in the subset.

2. Approach: 
   Begin by calculating the total sum of all elements in the array. Then, sort the array in descending order to prioritize larger numbers, as they contribute more to achieving a sum quickly. Initialize a variable to keep track of the cumulative sum of the chosen subset. Iterate through the sorted array, adding each element to the cumulative sum until this sum exceeds half of the total sum. The intuition is that once the subset's sum is more than half, it's guaranteed to be greater than the sum of the remaining elements. The number of elements added until this point forms the smallest subset.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int smallestSubset(vector<int>& arr) {
    int totalSum = accumulate(arr.begin(), arr.end(), 0);
    sort(arr.rbegin(), arr.rend()); // sort in descending order
    int subsetSum = 0, count = 0;
    for (int num : arr) {
        subsetSum += num;
        count++;
        if (subsetSum > totalSum - subsetSum) {
            break;
        }
    }
    return count;
}
```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n log n) due to sorting, and the space complexity is O(1), not counting the space used by the input array."
Greedy,Chocolate Distribution Problem,https://practice.geeksforgeeks.org/problems/chocolate-distribution-problem/0,"1. Problem Summary: The Chocolate Distribution Problem involves finding the minimum difference between the maximum and minimum chocolates given to any student when distributing a list of packets of chocolates among students. Each packet can only be given to one student.

2. Approach: The problem is efficiently solved using a greedy algorithm. First, sort the array of chocolate packets. Once sorted, iterate through the array and find the minimum difference between the maximum and minimum chocolates in every possible group of 'm' students where 'm' is the number of students. This is done by checking the difference between the first and last chocolate packet in every contiguous subarray of size 'm'. The smallest difference found in these subarrays is the answer. Sorting ensures that we always consider the smallest possible range for each group of students.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int findMinDiff(vector<int> arr, int n, int m) {
    if (m == 0 || n == 0)
        return 0;
    sort(arr.begin(), arr.end());
    if (n < m)
        return -1;
    int min_diff = INT_MAX;
    for (int i = 0; i + m - 1 < n; i++) {
        int diff = arr[i + m - 1] - arr[i];
        if (diff < min_diff)
            min_diff = diff;
    }
    return min_diff;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting step, and the space complexity is O(1) if we ignore the space required for sorting."
Greedy,DEFKIN -Defense of a Kingdom,https://www.spoj.com/problems/DEFKIN/,"1. Problem Summary: In ""DEFKIN - Defense of a Kingdom"", the task is to find the maximum unprotected area on a grid after positioning towers at given coordinates. The grid dimensions and tower positions are provided as input.

2. Approach: The problem can be solved using a greedy approach by focusing on the largest gaps between consecutive towers and between the towers and the grid boundaries. First, sort the tower coordinates separately for x and y. Calculate the maximum gaps between consecutive x-coordinates and y-coordinates of the towers, and also consider the gaps from the grid boundaries to the nearest tower in both directions. The maximum unprotected area will be the product of the largest gap found in the x-direction and the largest gap found in the y-direction.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int main() {
    int T, W, H, n, x, y;
    cin >> T;
    while (T--) {
        cin >> W >> H >> n;
        if (n == 0) {
            cout << W * H << endl;
            continue;
        }
        vector<int> X, Y;
        for (int i = 0; i < n; i++) {
            cin >> x >> y;
            X.push_back(x);
            Y.push_back(y);
        }
        sort(X.begin(), X.end());
        sort(Y.begin(), Y.end());
        
        int maxGapX = max(X[0] - 1, W - X[n-1]);
        int maxGapY = max(Y[0] - 1, H - Y[n-1]);
        
        for (int i = 1; i < n; i++) {
            maxGapX = max(maxGapX, X[i] - X[i-1] - 1);
            maxGapY = max(maxGapY, Y[i] - Y[i-1] - 1);
        }
        
        cout << maxGapX * maxGapY << endl;
    }
    return 0;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to sorting, and the space complexity is O(n) for storing tower coordinates."
Greedy,DIEHARD -DIE HARD,https://www.spoj.com/problems/DIEHARD/,"1. Problem Summary: In the ""DIE HARD"" problem, the goal is to maximize the survival time of the protagonist, Amr, in a hostile environment by choosing between different activities that affect his health and armor in various ways. Each activity can be performed multiple times, but each affects Amr's health and armor differently.

2. Approach: The problem can be approached using a greedy algorithm combined with dynamic programming. We simulate the game by repeatedly choosing the activity that provides the best immediate benefit in terms of extending Amr's survival time. We can use a memoization technique to store the results of subproblems, which are defined by the current state of health and armor. We recursively choose the best option (Air, Water, or Fire) unless both health and armor drop below or equal to zero. The recursion terminates when no valid moves (activities) can be made, and we use memoization to avoid recalculating results for the same health and armor states.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int dp[1001][1001]; // Memoization array

int maxSurvival(int health, int armor, vector<vector<int>>& effects) {
    if (health <= 0 || armor <= 0) return 0; // Base case: no survival if any is zero or less
    if (dp[health][armor] != -1) return dp[health][armor]; // Return memoized result

    int max_time = 0;
    for (auto effect : effects) {
        int next_health = health + effect[0];
        int next_armor = armor + effect[1];
        if (next_health > 0 && next_armor > 0) { // Only consider valid states
            max_time = max(max_time, 1 + maxSurvival(next_health, next_armor, effects));
        }
    }

    return dp[health][armor] = max_time; // Memoize and return
}

int dieHard(int initial_health, int initial_armor) {
    memset(dp, -1, sizeof(dp)); // Initialize memoization array
    vector<vector<int>> effects = {{3, 2}, {-5, -10}, {-20, 5}}; // Effects of Air, Water, Fire
    return maxSurvival(initial_health, initial_armor, effects);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n * m * k) where n is the maximum health, m is the maximum armor, and k is the number of activities (3 in this case). The space complexity is O(n * m) due to the memoization array."
Greedy,GERGOVIA -Wine trading in Gergovia,https://www.spoj.com/problems/GERGOVIA/,"1. Problem Summary:
   In the ""GERGOVIA - Wine trading in Gergovia"" problem, individuals either need or have an excess of wine bottles. The goal is to balance the wine demand and supply across all houses while minimizing the total amount of wine moved between houses. Each house can either demand or supply wine, and the solution must find the minimum total distance wine needs to be moved.

2. Approach:
   The optimal solution utilizes a greedy approach. Iterate through each house, and for each house, maintain a running total `balance` which represents the net amount of wine that needs to be moved up to that point (positive for excess, negative for demand). For every house, add its wine value to `balance`. If `balance` is positive, it means there's an excess that needs to be moved to the right, and if negative, there's a deficit that needs to be covered by moving wine from the right. The absolute value of `balance` after processing each house gives the total amount of wine moved so far. This approach ensures that we are always making the local optimal choice of satisfying the nearest demand or supply, which leads to a globally optimal solution.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   long long calculateMinimumWineMovement(vector<int> houses) {
       long long balance = 0, totalMovement = 0;
       for (int wine : houses) {
           balance += wine;
           totalMovement += abs(balance);
       }
       return totalMovement;
   }

   int main() {
       int n;
       while (cin >> n && n != 0) {
           vector<int> houses(n);
           for (int i = 0; i < n; ++i) {
               cin >> houses[i];
           }
           cout << calculateMinimumWineMovement(houses) << endl;
       }
       return 0;
   }
   ```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) as it processes each house once, and the space complexity is O(1), not counting the input storage, as it only uses a few additional variables."
Greedy,Picking Up Chicks,https://www.spoj.com/problems/GCJ101BB/,"1. Problem Summary:  
In the ""Picking Up Chicks"" problem, the goal is to determine the minimum number of swaps needed to ensure that at least `K` chicks out of `N` reach the barn located at position `B` within a given time `T`. Each chick starts at a certain position and has a maximum speed.

2. Approach:  
The key is to calculate the maximum distance each chick can cover within time `T`, and from there, determine if it can reach the barn. Start by calculating the reachable position for each chick as `initial_position + speed * T`. Sort the chicks based on their reachable positions in descending order. Traverse this sorted list from the highest position, trying to ensure that the top `K` positions are above or equal to `B`. Count how many swaps are necessary for each chick that can reach the barn but is not in the top `K` positions, moving them up to ensure they are within the first `K` positions. If a chick cannot reach the barn, it's not considered further.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int minimumSwaps(vector<int>& positions, vector<int>& speeds, int N, int K, int B, int T) {
    vector<pair<int, bool>> chicks(N);
    for (int i = 0; i < N; ++i) {
        int maxReach = positions[i] + speeds[i] * T;
        chicks[i] = {maxReach, maxReach >= B};
    }
    sort(chicks.rbegin(), chicks.rend()); // Sort by maxReach in descending order

    int swaps = 0, capable = 0, needed = K;
    for (int i = 0; i < N && needed > 0; ++i) {
        if (chicks[i].second) {
            capable++;
            if (capable > K) break; // More than needed chicks can reach
            needed--;
        } else if (needed > 0 && capable < K) {
            swaps += K - capable;
            capable++;
            needed--;
        }
    }
    if (needed > 0) return -1; // Not enough chicks can reach the barn
    return swaps;
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(N log N) due to sorting, and the space complexity is O(N) for storing chick data."
Greedy,CHOCOLA –Chocolate,https://www.spoj.com/problems/CHOCOLA/,"1. Problem Summary:
   The ""CHOCOLA –Chocolate"" problem involves dividing a chocolate bar into 1x1 pieces in a way that minimizes the total cost of cuts. The bar can be cut horizontally or vertically, and each cut has a specific cost.

2. Approach:
   To solve this problem, use a greedy algorithm that always selects the most expensive cut available. Start by sorting all vertical and horizontal cuts in descending order of cost. Then, iteratively select the highest cost cut while keeping track of how many times each type of cut has been made. Each cut in a direction increases the number of segments in the other direction, which multiplies the cost of subsequent cuts in that direction. Continue this process until all cuts are made.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int minCost(int M, int N, vector<int> &X, vector<int> &Y) {
    sort(X.rbegin(), X.rend()); // Sort descending
    sort(Y.rbegin(), Y.rend()); // Sort descending

    int total_cost = 0;
    int hCuts = 1, vCuts = 1;
    int i = 0, j = 0;

    while (i < M && j < N) {
        if (X[i] > Y[j]) {
            total_cost += X[i] * vCuts;
            hCuts++; // Increase the number of horizontal pieces
            i++;
        } else {
            total_cost += Y[j] * hCuts;
            vCuts++; // Increase the number of vertical pieces
            j++;
        }
    }

    // Add remaining cuts
    while (i < M) {
        total_cost += X[i] * vCuts;
        i++;
    }
    while (j < N) {
        total_cost += Y[j] * hCuts;
        j++;
    }

    return total_cost;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(M log M + N log N) due to sorting, and the space complexity is O(1) as only a few additional variables are used."
Greedy,ARRANGE -Arranging Amplifiers,https://www.spoj.com/problems/ARRANGE/,"1. Problem Summary: 
   The ""ARRANGE - Arranging Amplifiers"" problem requires arranging a given list of integers (representing amplifiers' strengths) in a sequence to maximize the resultant multiplication value when each number is raised to the power of the next one in sequence.

2. Approach: 
   To solve this problem, a greedy strategy is employed. First, sort the amplifiers in descending order since larger numbers will have a more significant exponential impact. However, special attention is needed for the number '1' as it doesn't affect the product when used as a base but can be very useful as an exponent. Therefore, all '1's should be placed at the beginning except when there are three or more '3's, in which case a group of three '3's should precede to maximize the result due to the mathematical property of powers. After arranging '1's and handling the '3's, append the rest of the numbers in descending order.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

vector<int> arrangeAmplifiers(vector<int> amps) {
    vector<int> ones;
    vector<int> others;
    int count3 = 0;

    // Separate 1s and count 3s
    for (int amp : amps) {
        if (amp == 1) ones.push_back(1);
        else {
            if (amp == 3) count3++;
            others.push_back(amp);
        }
    }

    // Sort non-1 amplifiers in descending order
    sort(others.begin(), others.end(), greater<int>());

    // Resultant arrangement
    vector<int> result;

    // Add all ones
    result.insert(result.end(), ones.begin(), ones.end());

    // Check for the special case of three or more 3's
    if (count3 >= 3) {
        for (int i = 0; i < count3; i++) result.push_back(3);
        // Remove threes from others
        others.erase(remove(others.begin(), others.end(), 3), others.end());
    }

    // Add remaining numbers
    result.insert(result.end(), others.begin(), others.end());

    return result;
}
```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n log n) due to the sorting operation, and the space complexity is O(n) for storing the separated elements and the result."
Greedy,K Centers Problem,https://www.geeksforgeeks.org/k-centers-problem-set-1-greedy-approximate-algorithm/,"1. Problem Summary:  
   The K Centers Problem involves choosing k locations (centers) from a set of n locations in such a way that the maximum distance from any location to its nearest center is minimized. It's a well-known NP-hard problem in combinatorial optimization and facility location.

2. Approach:  
   The greedy algorithm for the K Centers Problem starts by selecting an arbitrary point as the first center. For each subsequent center, choose the point that is farthest from the nearest center already chosen. This ensures that each new center covers the most distant uncovered points, aiming to minimize the maximum distance any point has to travel to reach a center. The process repeats until all k centers are chosen. This method intuitively spreads out the centers to cover as much area as efficiently as possible.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

vector<int> kCenters(vector<vector<int>>& distances, int k) {
    int n = distances.size();
    vector<int> centers;
    vector<bool> chosen(n, false);
    int farthest = 0;

    // Start by choosing an arbitrary point as the first center
    centers.push_back(0);
    chosen[0] = true;

    for (int i = 1; i < k; ++i) {
        int maxDist = -1;
        for (int j = 0; j < n; ++j) {
            if (!chosen[j]) {
                int distToNearestCenter = INT_MAX;
                for (int center : centers) {
                    distToNearestCenter = min(distToNearestCenter, distances[j][center]);
                }
                if (distToNearestCenter > maxDist) {
                    maxDist = distToNearestCenter;
                    farthest = j;
                }
            }
        }
        centers.push_back(farthest);
        chosen[farthest] = true;
    }
    return centers;
}
```

4. Time Complexity and Space Complexity:  
   The time complexity is O(n^2 * k) due to the nested loops over n points for k centers, and the space complexity is O(n) for storing centers and the chosen status of each point."
Greedy,Minimum Cost of ropes,https://practice.geeksforgeeks.org/problems/minimum-cost-of-ropes/0,"1. Problem Summary: The ""Minimum Cost of ropes"" problem involves connecting multiple ropes into one rope. The cost to connect two ropes is equal to the sum of their lengths. The goal is to connect all the ropes with the minimum total cost.

2. Approach: The optimal way to solve this problem is by using a greedy algorithm with a min-heap (priority queue). Start by pushing all rope lengths into the min-heap. Then, repeatedly extract the two smallest ropes, connect them, and push the resulting rope's length back into the heap. The cost of each connection (sum of the two smallest ropes) is added to the total cost. Continue this process until only one rope remains in the heap. This method ensures that the smallest ropes are combined first, minimizing the overall cost.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int minCost(vector<int>& ropes) {
    priority_queue<int, vector<int>, greater<int>> minHeap(ropes.begin(), ropes.end());
    int totalCost = 0;

    while (minHeap.size() > 1) {
        int first = minHeap.top();
        minHeap.pop();
        int second = minHeap.top();
        minHeap.pop();

        int cost = first + second;
        totalCost += cost;
        minHeap.push(cost);
    }

    return totalCost;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n), where n is the number of ropes, due to the heap operations. The space complexity is O(n) for storing the ropes in the heap."
Greedy,Find smallest number with given number of digits and sum of digits,https://practice.geeksforgeeks.org/problems/smallest-number5829/1,"1. Problem Summary:  
The task is to find the smallest number that can be formed with a given number of digits (d) and a specific sum of its digits (s). The number should not have leading zeros unless it is zero itself.

2. Approach:  
To solve this problem using a greedy algorithm, start from the most significant digit and try to make it as small as possible while still being able to achieve the desired sum with the remaining digits. Initialize all digits to zero, except make the most significant digit 1 to avoid leading zeros. Adjust this digit later if necessary. For each digit from the most significant to the least, determine the maximum value it can take (which is min(9, remaining sum of digits)). After assigning the maximum possible value to a digit, reduce the remaining sum accordingly. If the first digit was initially set to 1 and the remaining sum after processing all digits is still positive, increase the first digit by the necessary amount to reach the sum.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

string findSmallestNumber(int d, int s) {
    if (s == 0) {
        return d == 1 ? ""0"" : ""-1""; // Special case for zero
    }
    if (s > 9 * d) {
        return ""-1""; // Impossible to achieve the sum with the given number of digits
    }
    string result(d, '0'); // Initialize result with d zeros
    result[0] = '1'; // Avoid leading zero
    int sumLeft = s - 1; // Adjust sum after setting first digit to 1
    
    for (int i = d - 1; i >= 0; i--) {
        int add = min(9, sumLeft); // Maximum possible value for current digit
        result[i] += add; // Assign value to the current digit
        sumLeft -= add; // Decrease remaining sum
    }
    
    if (sumLeft > 0) {
        result[0] += sumLeft; // Adjust the first digit if there's still some sum left
    }
    
    return result;
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(d), where d is the number of digits, as we iterate through each digit at most once. The space complexity is O(d) due to storing the result string."
Greedy,Rearrange characters in a string such that no two adjacent are same,https://practice.geeksforgeeks.org/problems/rearrange-characters/0,"1. Problem Summary:
   The problem requires rearranging the characters in a given string so that no two adjacent characters are the same. If it's possible, the rearranged string should be returned; otherwise, indicate that it's not possible.

2. Approach:
   A greedy algorithm can be employed where characters are picked based on their frequency of occurrence. First, count the occurrences of each character and use a priority queue (max heap) to always select the character with the highest remaining count that isn't the same as the last character placed in the result. Begin by counting each character's frequency, then push these counts into the max heap. Iteratively pull the most frequent character from the heap, decrement its count, and append it to the result string. If the heap ever only contains one character type but its count is greater than 1, it's impossible to rearrange as required, and we should return an indication of failure.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

string rearrangeString(string s) {
    vector<int> count(26, 0);
    for (char c : s) count[c - 'a']++;
    
    priority_queue<pair<int, char>> maxHeap;
    for (int i = 0; i < 26; i++) {
        if (count[i] > 0)
            maxHeap.push({count[i], i + 'a'});
    }
    
    string result = """";
    pair<int, char> prev(-1, '#');
    
    while (!maxHeap.empty()) {
        auto [freq, ch] = maxHeap.top();
        maxHeap.pop();
        result += ch;
        
        if (prev.first > 0)
            maxHeap.push(prev);
        
        prev = {freq - 1, ch};
    }
    
    if (result.length() != s.length()) return ""Not possible"";
    return result;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(n log k) where n is the length of the string and k is the number of distinct characters (at most 26), and the space complexity is O(k) for storing the characters in the heap and count array."
Greedy,Find maximum sum possible equal sum of three stacks,https://www.geeksforgeeks.org/find-maximum-sum-possible-equal-sum-three-stacks/,"1. Problem Summary: The problem involves finding the maximum sum that can be obtained by popping elements from the tops of three stacks such that the sum of the heights (values) of the three stacks is equal. 

2. Approach: The optimal solution uses a greedy approach by iteratively reducing the stack with the highest current sum until all three stacks have the same sum. Start by calculating the initial sums of all three stacks. Then, in a loop, identify the stack with the highest sum and pop the top element from it, updating the sum of that stack accordingly. Repeat this process until all three stack sums are equal or any stack becomes empty. This approach ensures that we are always working towards equalizing the sums by reducing the largest discrepancy.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int maxEqualSum(vector<int>& stack1, vector<int>& stack2, vector<int>& stack3) {
    int sum1 = accumulate(stack1.begin(), stack1.end(), 0);
    int sum2 = accumulate(stack2.begin(), stack2.end(), 0);
    int sum3 = accumulate(stack3.begin(), stack3.end(), 0);
    
    int index1 = 0, index2 = 0, index3 = 0;
    while (index1 < stack1.size() && index2 < stack2.size() && index3 < stack3.size()) {
        if (sum1 == sum2 && sum2 == sum3)
            return sum1;
        if (sum1 >= sum2 && sum1 >= sum3)
            sum1 -= stack1[index1++];
        else if (sum2 >= sum1 && sum2 >= sum3)
            sum2 -= stack2[index2++];
        else
            sum3 -= stack3[index3++];
    }
    return 0;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n1 + n2 + n3), where n1, n2, and n3 are the sizes of the three stacks. The space complexity is O(1) since no additional space is used apart from variables."
